t,x,y,z
108810,5556.863,1907.888,3495.193
108840,5581.408,2085.327,3352.271
108870,5599.689,2260.425,3205.577
108900,5611.685,2432.986,3055.275
108930,5617.383,2602.816,2901.534
108960,5616.776,2769.725,2744.527
108990,5609.864,2933.526,2584.431
109020,5596.655,3094.033,2421.426
109050,5577.165,3251.068,2255.695
109080,5551.414,3404.453,2087.425
109110,5519.432,3554.017,1916.806
109140,5481.255,3699.592,1744.029
109170,5436.926,3841.014,1569.288
109200,5386.494,3978.125,1392.782
109230,5330.016,4110.771,1214.707
109260,5267.556,4238.803,1035.266
109290,5199.184,4362.078,854.659
109320,5124.978,4480.458,673.091
109350,5045.021,4593.810,490.765
109380,4959.403,4702.007,307.887
109410,4868.221,4804.929,124.663
109440,4771.577,4902.461,-58.702
109470,4669.580,4994.493,-242.001
109500,4562.346,5080.922,-425.027
109530,4449.995,5161.654,-607.576
109560,4332.654,5236.597,-789.441
109590,4210.455,5305.668,-970.419
109620,4083.535,5368.792,-1150.305
109650,3952.038,5425.897,-1328.899
109680,3816.112,5476.921,-1505.999
109710,3675.909,5521.807,-1681.406
109740,3531.587,5560.507,-1854.925
109770,3383.310,5592.977,-2026.359
109800,3231.243,5619.184,-2195.518
109830,3075.557,5639.097,-2362.211
109860,2916.428,5652.697,-2526.251
109890,2754.034,5659.969,-2687.456
109920,2588.558,5660.906,-2845.644
109950,2420.185,5655.508,-3000.639
109980,2249.105,5643.783,-3152.267
110010,2075.508,5625.745,-3300.360
110040,1899.591,5601.415,-3444.751
110070,1721.549,5570.822,-3585.279
110100,1541.583,5534.001,-3721.787
110130,1359.893,5490.994,-3854.125
110160,1176.684,5441.852,-3982.142
110190,992.161,5386.629,-4105.698
110220,806.529,5325.389,-4224.655
110250,619.996,5258.201,-4338.880
110280,432.771,5185.141,-4448.246
110310,245.062,5106.292,-4552.632
110340,57.080,5021.743,-4651.921
110370,-130.966,4931.589,-4746.003
110400,-318.865,4835.932,-4834.774
110430,-506.409,4734.879,-4918.135
110460,-693.388,4628.543,-4995.994
110490,-879.593,4517.045,-5068.264
110520,-1064.817,4400.509,-5134.866
110550,-1248.854,4279.065,-5195.725
110580,-1431.498,4152.850,-5250.774
110610,-1612.547,4022.004,-5299.952
110640,-1791.797,3886.675,-5343.204
110670,-1969.050,3747.012,-5380.484
110700,-2144.108,3603.173,-5411.748
110730,-2316.776,3455.318,-5436.963
110760,-2486.862,3303.611,-5456.102
110790,-2654.177,3148.223,-5469.142
110820,-2818.533,2989.326,-5476.069
110850,-2979.748,2827.097,-5476.876
110880,-3137.641,2661.717,-5471.561
110910,-3292.038,2493.371,-5460.132
110940,-3442.766,2322.246,-5442.599
110970,-3589.657,2148.533,-5418.983
111000,-3732.547,1972.424,-5389.310
111030,-3871.276,1794.118,-5353.613
111060,-4005.689,1613.811,-5311.931
111090,-4135.637,1431.705,-5264.310
111120,-4260.974,1248.003,-5210.803
111150,-4381.560,1062.909,-5151.470
111180,-4497.260,876.630,-5086.375
111210,-4607.944,689.373,-5015.592
111240,-4713.488,501.348,-4939.199
111270,-4813.774,312.763,-4857.279
111300,-4908.689,123.829,-4769.926
111330,-4998.126,-65.243,-4677.234
111360,-5081.986,-254.242,-4579.308
111390,-5160.172,-442.957,-4476.255
111420,-5232.598,-631.178,-4368.191
111450,-5299.181,-818.694,-4255.235
111480,-5359.846,-1005.296,-4137.514
111510,-5414.523,-1190.775,-4015.158
111540,-5463.152,-1374.923,-3888.304
111570,-5505.675,-1557.535,-3757.092
111600,-5542.045,-1738.406,-3621.669
111630,-5572.220,-1917.334,-3482.187
111660,-5596.165,-2094.119,-3338.800
111690,-5613.852,-2268.561,-3191.668
111720,-5625.259,-2440.466,-3040.957
111750,-5630.373,-2609.641,-2886.834
111780,-5629.187,-2775.895,-2729.471
111810,-5621.701,-2939.043,-2569.046
111840,-5607.923,-3098.901,-2405.736
111870,-5587.866,-3255.290,-2239.726
111900,-5561.551,-3408.033,-2071.200
111930,-5529.008,-3556.960,-1900.349
111960,-5490.272,-3701.902,-1727.362
111990,-5445.384,-3842.697,-1552.435
112020,-5394.395,-3979.185,-1375.763
112050,-5337.360,-4111.215,-1197.545
112080,-5274.342,-4238.636,-1017.981
112110,-5205.412,-4361.305,-837.273
112140,-5130.646,-4479.085,-655.623
112170,-5050.126,-4591.842,-473.236
112200,-4963.942,-4699.449,-290.317
112230,-4872.191,-4801.785,-107.071
112260,-4774.975,-4898.735,76.295
112290,-4672.402,-4990.190,259.576
112320,-4564.587,-5076.046,442.564
112350,-4451.650,-5156.206,625.054
112380,-4333.718,-5230.581,806.841
112410,-4210.923,-5299.086,987.721
112440,-4083.402,-5361.644,1167.488
112470,-3951.298,-5418.184,1345.941
112500,-3814.759,-5468.644,1522.880
112530,-3673.939,-5512.965,1698.105
112560,-3528.995,-5551.099,1871.418
112590,-3380.090,-5583.002,2042.624
112620,-3227.391,-5608.639,2211.532
112650,-3071.070,-5627.980,2377.950
112680,-2911.301,-5641.003,2541.691
112710,-2748.264,-5647.696,2702.572
112740,-2582.143,-5648.049,2860.410
112770,-2413.124,-5642.062,3015.029
112800,-2241.396,-5629.744,3166.255
112830,-2067.153,-5611.107,3313.917
112860,-1890.589,-5586.172,3457.849
112890,-1711.904,-5554.969,3597.889
112920,-1531.298,-5517.532,3733.881
112950,-1348.974,-5473.903,3865.671
112980,-1165.136,-5424.133,3993.111
113010,-979.991,-5368.276,4116.058
113040,-793.746,-5306.397,4234.374
113070,-606.610,-5238.564,4347.926
113100,-418.795,-5164.854,4456.587
113130,-230.509,-5085.351,4560.234
113160,-41.965,-5000.143,4658.752
113190,146.626,-4909.327,4752.029
113220,335.053,-4813.006,4839.962
113250,523.104,-4711.286,4922.451
113280,710.568,-4604.282,4999.404
113310,897.236,-4492.116,5070.735
113340,1082.897,-4374.912,5136.364
113370,1267.344,-4252.803,5196.218
113400,1450.370,-4125.926,5250.229
113430,1631.770,-3994.422,5298.336
113460,1811.340,-3858.441,5340.487
113490,1988.880,-3718.133,5376.633
113520,2164.190,-3573.657,5406.735
113550,2337.074,-3425.175,5430.758
113580,2507.337,-3272.853,5448.676
113610,2674.790,-3116.862,5460.468
113640,2839.245,-2957.377,5466.122
113670,3000.517,-2794.577,5465.631
113700,3158.425,-2628.644,5458.996
113730,3312.792,-2459.765,5446.224
113760,3463.446,-2288.127,5427.329
113790,3610.217,-2113.925,5402.333
113820,3752.941,-1937.353,5371.263
113850,3891.457,-1758.609,5334.154
113880,4025.611,-1577.893,5291.048
113910,4155.251,-1395.409,5241.994
113940,4280.232,-1211.359,5187.045
113970,4400.414,-1025.952,5126.264
114000,4515.662,-839.394,5059.719
114030,4625.846,-651.895,4987.484
114060,4730.843,-463.664,4909.640
114090,4830.535,-274.914,4826.274
114120,4924.808,-85.856,4737.480
114150,5013.558,103.299,4643.358
114180,5096.685,292.338,4544.013
114210,5174.095,481.050,4439.556
114240,5245.700,669.221,4330.105
114270,5311.420,856.642,4215.783
114300,5371.182,1043.102,4096.717
114330,5424.917,1228.391,3973.042
114360,5472.565,1412.302,3844.896
114390,5514.072,1594.628,3712.424
114420,5549.392,1775.165,3575.774
114450,5578.484,1953.710,3435.100
114480,5601.316,2130.062,3290.560
114510,5617.861,2304.024,3142.316
114540,5628.101,2475.399,2990.536
114570,5632.024,2643.997,2835.390
114600,5629.625,2809.626,2677.052
114630,5620.908,2972.102,2515.701
114660,5605.881,3131.242,2351.518
114690,5584.562,3286.867,2184.688
114720,5556.974,3438.803,2015.399
114750,5523.149,3586.879,1843.842
114780,5483.124,3730.929,1670.209
114810,5436.945,3870.791,1494.695
114840,5384.664,4006.308,1317.500
114870,5326.339,4137.329,1138.822
114900,5262.036,4263.706,958.862
114930,5191.827,4385.298,777.822
114960,5115.793,4501.970,595.908
114990,5034.017,4613.589,413.323
115020,4946.594,4720.032,230.272
115050,4853.621,4821.179,46.963
115080,4755.202,4916.917,-136.399
115110,4651.450,5007.141,-319.608
115140,4542.480,5091.747,-502.457
115170,4428.416,5170.644,-684.741
115200,4309.387,5243.743,-866.255
115230,4185.525,5310.962,-1046.796
115260,4056.972,5372.227,-1226.159
115290,3923.871,5427.471,-1404.144
115320,3786.373,5476.632,-1580.551
115350,3644.632,5519.657,-1755.182
115380,3498.807,5556.497,-1927.841
115410,3349.064,5587.113,-2098.335
115440,3195.569,5611.472,-2266.471
115470,3038.497,5629.548,-2432.063
115500,2878.022,5641.320,-2594.924
115530,2714.326,5646.778,-2754.872
115560,2547.592,5645.917,-2911.729
115590,2378.008,5638.737,-3065.318
115620,2205.763,5625.250,-3215.468
115650,2031.051,5605.471,-3362.012
115680,1854.068,5579.424,-3504.785
115710,1675.012,5547.138,-3643.629
115740,1494.083,5508.651,-3778.388
115770,1311.484,5464.008,-3908.913
115800,1127.421,5413.259,-4035.057
115830,942.097,5356.462,-4156.680
115860,755.721,5293.682,-4273.647
115890,568.501,5224.990,-4385.828
115920,380.647,5150.464,-4493.098
115950,192.367,5070.188,-4595.337
115980,3.873,4984.252,-4692.432
116010,-184.626,4892.754,-4784.276
116040,-372.918,4795.796,-4870.766
116070,-560.795,4693.487,-4951.806
116100,-748.046,4585.942,-5027.306
116130,-934.463,4473.282,-5097.183
116160,-1119.837,4355.633,-5161.360
116190,-1303.963,4233.127,-5219.764
116220,-1486.634,4105.901,-5272.331
116250,-1667.648,3974.098,-5319.004
116280,-1846.804,3837.863,-5359.730
116310,-2023.900,3697.351,-5394.465
116340,-2198.740,3552.717,-5423.169
116370,-2371.130,3404.123,-5445.812
116400,-2540.877,3251.736,-5462.367
116430,-2707.792,3095.723,-5472.817
116460,-2871.689,2936.261,-5477.151
116490,-3032.385,2773.526,-5475.363
116520,-3189.702,2607.701,-5467.455
116550,-3343.464,2438.968,-5453.437
116580,-3493.500,2267.518,-5433.323
116610,-3639.641,2093.540,-5407.136
116640,-3781.726,1917.229,-5374.905
116670,-3919.595,1738.780,-5336.665
116700,-4053.095,1558.393,-5292.460
116730,-4182.076,1376.269,-5242.337
116760,-4306.394,1192.610,-5186.353
116790,-4425.910,1007.621,-5124.569
116820,-4540.490,821.509,-5057.054
116850,-4650.006,634.480,-4983.882
116880,-4754.335,446.744,-4905.136
116910,-4853.360,258.509,-4820.901
116940,-4946.970,69.986,-4731.272
116970,-5035.059,-118.615,-4636.349
117000,-5117.528,-307.084,-4536.236
117030,-5194.284,-495.210,-4431.044
117060,-5265.241,-682.783,-4320.892
117090,-5330.318,-869.594,-4205.900
117120,-5389.441,-1055.434,-4086.198
117150,-5442.544,-1240.094,-3961.918
117180,-5489.566,-1423.369,-3833.198
117210,-5530.453,-1605.053,-3700.183
117240,-5565.159,-1784.943,-3563.021
117270,-5593.643,-1962.838,-3421.864
117300,-5615.872,-2138.538,-3276.869
117330,-5631.821,-2311.846,-3128.200
117360,-5641.469,-2482.568,-2976.021
117390,-5644.806,-2650.512,-2820.504
117420,-5641.826,-2815.491,-2661.821
117450,-5632.531,-2977.318,-2500.151
117480,-5616.931,-3135.812,-2335.674
117510,-5595.042,-3290.795,-2168.574
117540,-5566.888,-3442.093,-1999.039
117570,-5532.497,-3589.536,-1827.259
117600,-5491.910,-3732.957,-1653.425
117630,-5445.168,-3872.196,-1477.735
117660,-5392.325,-4007.095,-1300.383
117690,-5333.438,-4137.504,-1121.570
117720,-5268.573,-4263.274,-941.496
117750,-5197.801,-4384.265,-760.363
117780,-5121.201,-4500.340,-578.376
117810,-5038.858,-4611.369,-395.738
117840,-4950.863,-4717.225,-212.655
117870,-4857.316,-4817.790,-29.333
117900,-4758.319,-4912.951,154.022
117930,-4653.984,-5002.601,337.204
117960,-4544.428,-5086.637,520.006
117990,-4429.773,-5164.966,702.223
118020,-4310.146,-5237.499,883.651
118050,-4185.683,-5304.154,1064.083
118080,-4056.522,-5364.857,1243.318
118110,-3922.808,-5419.538,1421.154
118140,-3784.692,-5468.137,1597.390
118170,-3642.327,-5510.598,1771.828
118200,-3495.875,-5546.874,1944.272
118230,-3345.498,-5576.924,2114.527
118260,-3191.366,-5600.714,2282.402
118290,-3033.652,-5618.218,2447.708
118320,-2872.533,-5629.415,2610.259
118350,-2708.190,-5634.294,2769.872
118380,-2540.807,-5632.849,2926.367
118410,-2370.572,-5625.082,3079.568
118440,-2197.676,-5611.001,3229.303
118470,-2022.314,-5590.623,3375.404
118500,-1844.683,-5563.971,3517.706
118530,-1664.981,-5531.074,3656.049
118560,-1483.411,-5491.971,3790.277
118590,-1300.176,-5446.706,3920.241
118620,-1115.483,-5395.329,4045.793
118650,-929.538,-5337.898,4166.793
118680,-742.550,-5274.479,4283.105
118710,-554.729,-5205.142,4394.598
118740,-366.286,-5129.966,4501.148
118770,-177.432,-5049.036,4602.634
118800,11.621,-4962.442,4698.943
118830,200.661,-4870.282,4789.966
118860,389.476,-4772.661,4875.603
118890,577.854,-4669.686,4955.755
118920,765.584,-4561.475,5030.335
118950,952.456,-4448.149,5099.258
118980,1138.260,-4329.835,5162.446
119010,1322.787,-4206.666,5219.830
119040,1505.831,-4078.781,5271.345
119070,1687.187,-3946.322,5316.933
119100,1866.651,-3809.440,5356.543
119130,2044.022,-3668.286,5390.130
119160,2219.102,-3523.020,5417.658
119190,2391.695,-3373.804,5439.096
119220,2561.606,-3220.807,5454.418
119250,2728.645,-3064.198,5463.609
119280,2892.626,-2904.155,5466.657
119310,3053.363,-2740.856,5463.560
119340,3210.678,-2574.485,5454.321
119370,3364.394,-2405.227,5438.951
119400,3514.338,-2233.274,5417.466
119430,3660.343,-2058.816,5389.890
119460,3802.243,-1882.051,5356.255
119490,3939.881,-1703.175,5316.597
119520,4073.102,-1522.390,5270.963
119550,4201.756,-1339.898,5219.401
119580,4325.700,-1155.904,5161.972
119610,4444.792,-970.613,5098.737
119640,4558.901,-784.234,5029.770
119670,4667.897,-596.976,4955.145
119700,4771.659,-409.048,4874.949
119730,4870.069,-220.662,4789.270
119760,4963.017,-32.028,4698.204
119790,5050.399,156.642,4601.853
119820,5132.116,345.136,4500.326
119850,5208.075,533.243,4393.736
119880,5278.192,720.752,4282.204
119910,5342.388,907.453,4165.854
119940,5400.590,1093.135,4044.817
119970,5452.732,1277.590,3919.228
120000,5498.756,1460.613,3789.230
120030,5538.609,1641.996,3654.967
120060,5572.247,1821.536,3516.591
120090,5599.632,1999.032,3374.258
120120,5620.732,2174.285,3228.127
120150,5635.524,2347.098,3078.363
120180,5643.991,2517.276,2925.134
120210,5646.123,2684.629,2768.612
120240,5641.917,2848.968,2608.975
120270,5631.379,3010.110,2446.400
120300,5614.520,3167.873,2281.072
120330,5591.358,3322.080,2113.175
120360,5561.920,3472.558,1942.901
120390,5526.240,3619.138,1770.439
120420,5484.356,3761.656,1595.984
120450,5436.316,3899.951,1419.733
120480,5382.175,4033.870,1241.884
120510,5321.993,4163.261,1062.637
120540,5255.838,4287.979,882.194
120570,5183.785,4407.886,700.759
120600,5105.915,4522.845,518.535
120630,5022.315,4632.730,335.727
120660,4933.081,4737.417,152.541
120690,4838.312,4836.789,-30.816
120720,4738.115,4930.735,-214.138
120750,4632.604,5019.150,-397.220
120780,4521.896,5101.936,-579.854
120810,4406.118,5179.000,-761.837
120840,4285.400,5250.258,-942.963
120870,4159.876,5315.629,-1123.029
120900,4029.690,5375.041,-1301.832
120930,3894.987,5428.429,-1479.173
120960,3755.919,5475.733,-1654.851
120990,3612.643,5516.902,-1828.669
121020,3465.320,5551.891,-2000.433
121050,3314.115,5580.661,-2169.950
121080,3159.199,5603.181,-2337.030
121110,3000.746,5619.428,-2501.487
121140,2838.933,5629.383,-2663.134
121170,2673.942,5633.038,-2821.793
121200,2505.959,5630.389,-2977.285
121230,2335.173,5621.440,-3129.436
121260,2161.774,5606.203,-3278.077
121290,1985.958,5584.696,-3423.041
121320,1807.921,5556.945,-3564.167
121350,1627.862,5522.980,-3701.297
121380,1445.984,5482.843,-3834.278
121410,1262.491,5436.578,-3962.961
121440,1077.586,5384.238,-4087.205
121470,891.478,5325.883,-4206.869
121500,704.374,5261.580,-4321.822
121530,516.483,5191.401,-4431.934
121560,328.016,5115.426,-4537.084
121590,139.182,5033.741,-4637.155
121620,-49.807,4946.436,-4732.035
121650,-238.740,4853.612,-4821.620
121680,-427.407,4755.372,-4905.809
121710,-615.597,4651.827,-4984.510
121740,-803.100,4543.092,-5057.635
121770,-989.708,4429.291,-5125.103
121800,-1175.212,4310.549,-5186.838
121830,-1359.405,4187.001,-5242.774
121860,-1542.083,4058.785,-5292.848
121890,-1723.042,3926.043,-5337.004
121920,-1902.079,3788.925,-5375.193
121950,-2078.997,3647.583,-5407.373
121980,-2253.597,3502.176,-5433.510
122010,-2425.685,3352.864,-5453.572
122040,-2595.069,3199.816,-5467.540
122070,-2761.562,3043.202,-5475.396
122100,-2924.976,2883.196,-5477.133
122130,-3085.131,2719.977,-5472.748
122160,-3241.847,2553.726,-5462.246
122190,-3394.950,2384.629,-5445.639
122220,-3544.269,2212.874,-5422.945
122250,-3689.637,2038.652,-5394.190
122280,-3830.893,1862.159,-5359.405
122310,-3967.878,1683.589,-5318.629
122340,-4100.440,1503.142,-5271.906
122370,-4228.430,1321.020,-5219.290
122400,-4351.706,1137.425,-5160.837
122430,-4470.128,952.561,-5096.612
122460,-4583.565,766.635,-5026.688
122490,-4691.890,579.854,-4951.141
122520,-4794.981,392.425,-4870.054
122550,-4892.722,204.559,-4783.519
122580,-4985.003,16.465,-4691.632
122610,-5071.720,-171.647,-4594.493
122640,-5152.777,-359.568,-4492.211
122670,-5228.081,-547.088,-4384.900
122700,-5297.547,-733.996,-4272.679
122730,-5361.097,-920.085,-4155.673
122760,-5418.659,-1105.146,-4034.011
122790,-5470.167,-1288.973,-3907.831
122820,-5515.562,-1471.359,-3777.271
122850,-5554.793,-1652.101,-3642.477
122880,-5587.815,-1830.996,-3503.601
122910,-5614.589,-2007.843,-3360.796
122940,-5635.085,-2182.446,-3214.222
122970,-5649.278,-2354.607,-3064.043
123000,-5657.151,-2524.135,-2910.427
123030,-5658.694,-2690.838,-2753.545
123060,-5653.904,-2854.529,-2593.573
123090,-5642.786,-3015.026,-2430.689
123120,-5625.350,-3172.146,-2265.076
123150,-5601.615,-3325.715,-2096.920
123180,-5571.606,-3475.560,-1926.409
123210,-5535.357,-3621.511,-1753.734
123240,-5492.906,-3763.405,-1579.088
123270,-5444.300,-3901.081,-1402.668
123300,-5389.593,-4034.386,-1224.672
123330,-5328.845,-4163.169,-1045.299
123360,-5262.123,-4287.285,-864.751
123390,-5189.501,-4406.594,-683.231
123420,-5111.060,-4520.962,-500.943
123450,-5026.887,-4630.260,-318.091
123480,-4937.076,-4734.364,-134.881
123510,-4841.727,-4833.158,48.480
123540,-4740.947,-4926.530,231.787
123570,-4634.847,-5014.375,414.833
123600,-4523.547,-5096.594,597.412
123630,-4407.171,-5173.093,779.319
123660,-4285.850,-5243.788,960.349
123690,-4159.718,-5308.597,1140.298
123720,-4028.919,-5367.449,1318.964
123750,-3893.597,-5420.277,1496.146
123780,-3753.905,-5467.021,1671.643
123810,-3610.000,-5507.628,1845.259
123840,-3462.042,-5542.054,2016.797
123870,-3310.199,-5570.259,2186.066
123900,-3154.640,-5592.212,2352.874
123930,-2995.540,-5607.887,2517.033
123960,-2833.078,-5617.268,2678.360
123990,-2667.436,-5620.345,2836.671
124020,-2498.800,-5617.112,2991.790
124050,-2327.359,-5607.576,3143.541
124080,-2153.307,-5591.745,3291.754
124110,-1976.837,-5569.639,3436.262
124140,-1798.149,-5541.283,3576.903
124170,-1617.444,-5506.708,3713.519
124200,-1434.923,-5465.954,3845.956
124230,-1250.792,-5419.066,3974.065
124260,-1065.258,-5366.098,4097.702
124290,-878.528,-5307.110,4216.729
124320,-690.813,-5242.167,4331.012
124350,-502.323,-5171.343,4440.422
124380,-313.269,-5094.719,4544.837
124410,-123.864,-5012.379,4644.140
124440,65.680,-4924.418,4738.218
124470,255.150,-4830.933,4826.968
124500,444.334,-4732.030,4910.288
124530,633.019,-4627.821,4988.086
124560,820.996,-4518.421,5060.275
124590,1008.051,-4403.955,5126.773
124620,1193.976,-4284.551,5187.507
124650,1378.562,-4160.343,5242.407
124680,1561.602,-4031.470,5291.413
124710,1742.892,-3898.077,5334.470
124740,1922.227,-3760.314,5371.529
124770,2099.408,-3618.336,5402.549
124800,2274.235,-3472.301,5427.495
124830,2446.512,-3322.373,5446.339
124860,2616.047,-3168.721,5459.061
124890,2782.649,-3011.517,5465.646
124920,2946.132,-2850.936,5466.086
124950,3106.312,-2687.160,5460.382
124980,3263.009,-2520.371,5448.539
125010,3416.049,-2350.757,5430.570
125040,3565.259,-2178.508,5406.497
125070,3710.473,-2003.816,5376.345
125100,3851.526,-1826.878,5340.149
125130,3988.262,-1647.892,5297.948
125160,4120.526,-1467.058,5249.792
125190,4248.170,-1284.579,5195.732
125220,4371.051,-1100.660,5135.830
125250,4489.030,-915.507,5070.153
125280,4601.976,-729.327,4998.775
125310,4709.761,-542.329,4921.775
125340,4812.264,-354.723,4839.240
125370,4909.370,-166.719,4751.262
125400,5000.970,21.472,4657.940
125430,5086.960,209.639,4559.378
125460,5167.245,397.570,4455.688
125490,5241.732,585.056,4346.986
125520,5310.339,771.885,4233.393
125550,5372.989,957.849,4115.037
125580,5429.610,1142.737,3992.050
125610,5480.139,1326.344,3864.572
125640,5524.518,1508.462,3732.746
125670,5562.699,1688.887,3596.718
125700,5594.636,1867.418,3456.643
125730,5620.295,2043.852,3312.678
